0	finding orbital eccentricity	why would spacetime curvature cause gravity ?
0	about constraints of the first class and electrodynamics	problems that lagranges equations of the 1st kind can solve whereas the 2nd kind can not ?
0	how to measure a solid-solid surface energy ?	solidification by the application of heat
0	free surface of inviscid fluid flow	how can i calculate the initial velocities of a set of objects with a consistent force ?
0	do mirrors have a " resolution " quality to them ?	mie scattering for spheres with constant dipole moment
0	why does the water-pressure of my shower fall if i hold the shower head high ?	theoretic mass energy conversion ?
0	what happened to the work done by friction here ?	shape of the higgs branching ratio to zz
0	how can magnets be used to pick up pieces of metal when the force from a magnetic field does no work ?	how lyman transition ( to the ground state from higher excited ) happens ? the dipole selection rule is +/- 1 ?
0	integral ambiguity	why is a stack of n d-branes equivalent to an extremal black brane ?
1	gauss law from gauss divergence theorem	how is gauss ' law ( integral form ) arrived at from coulomb 's law , and how is the differential form arrived at from that ?
0	how do bikes stay upright ?	how can a drone simulator help a physics classes ?
0	what happens to the wave function after applying the d'alembert operator ?	why does vibration loosen screws ?
0	how does a black hole slow time ?	deriving and gaining intuition for the equation for the index of refraction $n = \sqrt{\mu_r\epsilon_r}$
0	why the shape or size of magnetosphere is different both side ?	lorentz transformation of the spinor field
0	can auxiliary fields be thought of as lagrange multipliers ?	mass of a galaxy via luminosity
0	do i need to take weight of the rocket into account when calculating escape velocity ?	work done by a variable force
0	eigenvalues of the spin operator on a two-spin-system	about 2+1 dimensional superconformal algebra
1	being in a solid state , why is ice slippery ?	ice skating , how does it really work ?
1	how do you calculate heat flux ( kw/m2 ) at the focal point of a mirror ?	how do you calculate power at the focal point of a mirror ?
0	induced " potential difference " in loop/how do voltmeters work ?	are there certain alignments in planetary orbits that create interesting effects in the moons or planets ?
0	maybe the universe has already ' ended ' ?	how much torque does it take to turn a doorknob ?
0	how does series circuit differ from parallel circuit ?	sutherland 's constant of argon
0	popular books on qm	what determines the form of the intensity curves in laser-induced fluorescence ( lif ) measurements ?
0	chirality and helicity	how can net output of photons in laser occur ?
1	stability of a rigid body spinning around minor , intermediate and major principal inertia axes	instability of a thrown tennis racquet
1	why can microwave ( in microwave oven ) heat the food but wifi can not ?	if microwave ovens and wifi both operate on the same frequency , why does not wifi cook things ?
1	is the lorentz force conservative ?	is there any potential associated with magnetism
0	axial tilt and precession rate of exoplanets	can sand falling in a floating hourglass cause it to sink ? ( follow up to hourglass question )
0	lasing in a 2-level system ?	what does a sphere moving close to the speed of light look like ?
1	caldeira-leggett dissipation model : call for help !	caldeira-leggett dissipation : cannot get it
0	applying the right-hand rule for magnetic forces	bekenstein bound for electron ?
0	acceleration at two points on a rigid body	why electrons behave as a particle and also as a wave ?
1	energy can not be created or destoryed ?	conservation law of energy and big bang ?
0	how much of the capelli-itzykson-zuber ade-classification of su ( 2 ) -conformal field theories can one see perturbatively ?	a question about polarization in quantum mechanics
0	casimir effect plate experiment	when has the speed of light been measured , recently ?
1	how does relativity explain gravity , without assuming gravity	does the curvature of spacetime theory assume gravity ?
0	if you make a steel rod from here to alpha centauri and move it , will the movement appear there instantly ?	how does charge work if photons are neutral ?
0	computing an average escape distance for a particle	can a force in an explicitly time dependent classical system be conservative ?
1	what kind of physics topics exist ?	book recommendations
0	liquid crystal shutter with > 90% transmission ?	computing planetary positions
0	why viscosity is diffusive ?	stupid yet tricky question : why do we actually see the sun ?
0	are there any connections between james–stein estimator and quantum mechanics ?	if quantum computation is reversible , what is the point of grover 's search algorithm ?
1	why does coke fizz more when you add ice	why does soda fizz when it meets ice ?
0	commutation of abstract $o ( 3 ) $ generators and vectors	higgs vs phonons
0	what is the math showing that the time reversed version of an electron is a positron ? ( +general time reversal question )	why do bell tests give perfect correlations ?
0	how does a magnetic field cause objects to move ?	polarized sunglasses : should the axes in both lenses be parallel ?
0	why do phonons cause excellent heat conduction in diamonds ?	why is uv index so high when storms are announced ?
0	why does the light travel slower in denser medium ?	is it possible for a sound to be louder as you move away from it ?
0	polaris distance correction and implications for cosmological measurements	ghosts on torus worldsheet
0	how fast is wave propagation in interference ?	ladder operator on momentum basis
0	difference between conventional spiral/helix ct and multi-slice spiral ct	physics book recommendations for transition to phd study
0	what do subatomic particles look like for a ' speed of light - observer ' ?	where do flying gas molecules get their energy from ?
1	why does the heaviest point on a spinning ball tend to become the topmost pole ?	the secret behind the spinning , asymmetrically weighted , 2d disk-shaped top ?
0	finding current using emf & internal resistance	entropy : two explanations for the same quantity ?
1	why will an accelerated electron emit a photon ?	why do electrons emit radiation ?
1	if lead 's electron configuration ends with 6p$^2$ , should not it be paramagnetic ?	why is copper diamagnetic ?
0	time reversal invariance and boundary conditions in electrodynamics	why is no emf being induced in this ring passing through a magnetic field ?
1	do particles travel backward and forward in time ?	is anti-matter matter going backwards in time ?
0	transitions in a magnetic refrigeration	why is not resistance proportional to distance squared
0	how to find solutions to the gravitational potential metric h	projection operators and their subspaces ( of hilbert space )
1	neutrinos and the cosmic speed limit	superluminal neutrinos
1	what distinguishes the particles we chose as matter from their antimatter equivalent ?	identification of particles and anti-particles
0	"vectors " ( i.e. . 1-tensors ) their definition and motivation for relativity	double slit experiment and representation of light waves
0	how to determine satellite position in j2000 from latitude , longitude and distance from earth ?	negative probabilities in quantum physics
0	does diffraction contribute to the black drop effect ?	heim theory and ftl
1	how is angular momentum measured in experiments/in practice ?	how do you find spin of a particle from experimental data ?
0	two similar questions related to analytic continuation of a complex variable and its conjugate	expectation value of position in infinite square well
1	why can not we accelerate objects past the speed of light ?	travelling faster than the speed of light
0	what is the difference between constant and changing magnetic and electric fields ? how do they occur ? how do they form an electromagnetic wave ?	how does the einstein equivalence principle imply a spacetime with a metric ( and a connection ) ?
0	calculating dynamics of a thick sheet of material	assuming an observer is 50 light years away , in the plane of the solar system and observing earth , what is the light flux of earth he would see ?
0	radial and tangential velocities of a star	s-matrix elements in path integral formalism
0	black holes and positive/negative-energy particles	speed of light in a vacuum
1	gravitational force of the earth	how does gravity work underground ?
0	books to study quantum thermodynamics and quantum decoherence	is this possible ? lcd right in front of the eye
0	in copenhagen , can this idea preserve locality for bell inequalities ?	hayden-preskill informational mirrors and decryption
0	an analogy for resonance ?	scattering of light
0	why do not positive charges move ?	what happens when astronomical bodies made up of dark matter collapse or collide ?
1	what is the mass of a photon moving at the speed of light ?	if photons have no mass , how can they have momentum ?
1	with redshift , energy is lost . where does it go ?	photons in expanding space : how is energy conserved ?
0	pion production in proton-proton collision	covariant description of light scattering at a fastly rotating cylinder
0	does the universal expansion affect the gravitational constant ?	how does an electron microscope work ?
0	can we increase the magnetic flux for a permanent magnet ?	is there a way to save electricity from lightning ?
1	electromagnet emitting light	radio antenna producing waves in the visible spectrum
0	coulombs law : calculate force exerted on one charge by the other two	daylight length variation from year to year
0	where is the atmospheric pressure equal to zero ?	quick question on astronomical units
1	if nothing can travel faster than speed of light then how the universe is only 13.7 billion years old ?	why is the observable universe so big ?
0	energy of gravitation	partial pressure - which solution is right ?
0	spatial light modulation for mode multiplexing , how does it work ?	torque on a rotational cylinder in viscous fluid
1	why does an object with higher speed gain more ( relativistic ) mass ?	does the ( relativistic ) mass change ? why ?
0	effects of high frequency lighting on human vision ?	are gravitational waves longitudinal or transverse ?
0	finding dimensional formula	does light or observation collapse wave functions ?
1	distance away from earth to see it as a full disk	how far into space does one have to travel to see the entire face of earth ?
0	conservation vs non-conservation forms of conservation equations	proof of $t=\sqrt{2y/a}$ in uniformaly accelerating object
0	calculating the force of a gyroscope attached to an armature	bound states and scattering length
0	right angle circuitry	parallel transport of a 4-vector
0	why is the voltage drop across an ideal wire zero ?	tension on either side of a massive pulley ?
0	how to produce a loss-free combination of two " identical " beams ?	what is the physical meaning of retarded time ?
0	lie algebra of axial charges	$\mathcal n=2$ weyl multiplet and chiral superfields in 4d
0	thermodynamics for dummies : entropy and temperature	path integral formulation understanding
0	what is the proof that a force applied on a rigid body will cause it to rotate around its center of mass ?	how does the lennard jones potential changes for interaction between particles of different sizes ?
0	how to find the value of the parameter a in this transfer function ?	how is the expansion of space itself explained in lqg ?
0	how to estimate the physical size of a molecule ?	effect of surface treatment on fair dice
0	doubt in collision	about mass defect
1	higgs boson and other properties of particles .	why do we need higgs field to re-explain mass , but not charge ?
0	coulomb force in si and cgs	calculating electric field from a potential difference w/o charge
0	asymptotic flatness implies existence of rotation axis	are isolated many-particle quantum systems always in a pure state ?
0	what happens if a wind mill rotates in opposite direction ?	superposition of wavefunctions
0	vector components and resultant	what is the theoretical/intutive meaning of $x ( t ) = x_0 \cos ( \omega t + f ) $ ?
0	is the " dimension " in dimensional analysis the same as the " dimension " in " three spatial dimensions " ?	enthalpy of vaporization
0	do interference rings disappear in an interferometer if the path lengths are identical ?	rocket engine , perpendicular to the end of stick , in space
0	highest cooperativity parameter in cqed ?	problems understanding mass energy equivalence
0	chirality , helicity and their relationship for the massless case	cp violation of the ckm matrix
1	how to deduce equations 3.6.15 in polchinski 's string theory book ?	a question about the higher-order weyl variation for the geodesic distance
1	conservation of energy in the universe	why can not energy be created or destroyed ?
1	when photons are emitted , do they accelerate to reach the speed of light ?	do photons have acceleration ?
1	is it sure that gravitons are massless bosons ?	"speed " of gravity and speed of light
1	can we create a magnet with only one pole ?	how to make a monopole magnet ?
0	what are the optimal conditions to fuel your car ?	how does isotropy of free space imply $l ( v^2 ) $ for a free particle ?
0	what are the strongest sources of collimated neutrons and protons ?	does kaluza-klein theory require an additional scalar field ?
0	where does the idea gravity=curvature of spacetime really come from ?	braiding statistics of anyons from a non-abelian chern-simon theory
0	cellular structure in solid phase detonations	quantizing the dirac field : which commutation relations are more fundamental ?
0	does negative energy density ( i.e. . weak energy condition violation ) create closed timelike curves ?	finding gravitational potential due to ring
0	is there a physical system that emulates mathematical cellular automata ?	electrons in crt
0	convert pressure to energy	do i need mass to calculate the rms speed of diatomic nitrogen ?
1	how can water evaporate at room temperature ?	how does water evaporate if it does not boil ?
0	the probability of electron-hole pair recombination as a function of physical proximity	projectile that splits into two fragments of equal mass
1	learning more about string theory	introduction to string theory
0	penetration and skin depth in ' metallic ' magnetic induction tomography ( classical electromagnetism )	why is $su ( 3 ) $ chosen as the gauge group in qcd ?
0	are signal fronts in a beam not at rest to each other ?	what is going on in front of and behind a fan ?
0	how to find density matrix ?	conservation of energy as applied to point charges
0	connection between string theory and statistical physics	physical interpretation of $q^i = \partial _\nu t^{i \nu}$
0	does red shift evidence necessarily imply that the universe started from a singularity ?	how can a car 's engine move the car ?
0	describing the surface of a sphere in huygens ' principle	gauss 's / divergence theorem in classical electrodynamics for the electric field
0	the pressure in a water spout and bernoulli 's equation	what determines the pitch of a resonant object
0	how do charge carriers move thermal energy ? ( peltier effect )	can magnetic fields be redirected and focused at one point ?
0	assuming that extra dimensions will not be visible at lhc , what motivation will still remain to study them ?	how did the scientific community receive einstein 's theories when he published them ?
0	what interaction does a fayet-iliopoulos coupling parameterize the strength of ?	casimir force between plate and sphere
1	bathroom photons from the edge at the universe	how is it possible that we see light from shortly after the big bang ?
0	how much computer power would we need to model every physical aspect of the universe	what is the refractive index of air at high temperatures ( > 200 °c )
1	what is the physical meaning of the " decay rate " in fermis golden rule ?	interpretation of " transition rate " in fermi 's golden rule
0	radioactive decay law and the exponential model , is it always valid ?	geometrical representation grover algorithm
0	what software programs are used to draw physics diagrams , and what are their relative merits ?	obtaining velocity or acceleration vector of a point on a rigid body ?
0	how hot can plasma get ?	numerical computation of linbald equation
0	balloon , lighter than air and vacuum ?	em field from the electrons on the surface of a body and their influence to moving particles
0	how to measure a solid-solid surface energy ?	why does a water drop on a hot plate at $150^o c$ evaporate faster than on a plate at $200^o c$ ?
0	work done ( by gravity ) on paired blocks	strength of magnetic field around a superconductor
0	what is the willmore energy of the earth ( or the geoid ) ?	why would a pendulum experiment give $g > 9.8\ \mathrm{m/s^2}$ ?
0	is there a better , faster way to do this projectile motion question ?	online qft video lectures
1	what is the mass of a photon moving at the speed of light ?	how can a photon have no mass and still travel at the speed of light ?
0	why did the hydrogen in fukushima explode *outside* the reactor vessel ?	toppling of a cylinder on a block
0	filter out polarized light	how functions become operators in quantum mechanics ?
0	lorentz force in rotating frame	what is the difference between these two feynman diagrams ?
0	bulk model of the oceanic mixed layer	what is the current status of the swampland ?
0	super high frequency electromagnetic radiation - string theory	photon on null geodesic
0	confusion regarding photons ?	rms free path vs mean free path
0	does the electromagnetic field " spin " ?	why do circuits work so fast ?
0	question about landau 's phase transition theory	why do we not have spin greater than 2 ?
0	moment of inertia for a hollow cylinder	why does time reversibility imply equilibrium in a thermodynamic system ?
0	in quantum entanglement are the 2 sub atomic particles exhibiting all possible values before being measured	bigger anti-matter particles
0	when spacetime expands to the point where galaxy clusters are not observable , will there by any interaction ?	why is uncertainty $\geq {\hbar}/{2} $
0	is there a physical system that emulates mathematical cellular automata ?	where is the energy lost in a spring ?
1	does a 27 hp engine output the same amount of energy as lifting a 1 ton stoneblock almost 3 meters per second ?	does a 27 hp engine output the same amount of energy as lifting a 1 ton stone block almost 3 meters per second ?
0	why is not jumping from a high altitude fatal ?	linear combination of anomalous dimensions in effective potential on pseudomoduli space
0	estimate the difference between two sets of atoms	electric flux due to external charge
0	equivalence of simple formulations of qubit entanglement	black hole cyg x-1 does not seem dense enough
0	using delayed choice interference experiments as a computing device	for nonabelian yang-mills in the coulomb phase , can soft gluons render the charge orientation of charged particles indefinite ?
1	trouble with classical mechanics self-learning ( how to avoid going down the physics rabbit hole ? )	recommendations for good newtonian mechanics and kinematics books
0	refractive index of dielectric in different frames of reference	problem with calculating the curvature tensor of the $n$ dimensional sphere
0	is general relativity holonomic ?	on the atomic level , how is incandescent light structured ?
0	when does a function of an operator act in the same way as the operator ?	open ended/ close ended instruments ?
1	how does the temperature of a gas increase when compressed by an external agent during sound production ?	how do compression and expansion of air transfer energy ( sound ) and why it is adiabatic not isothermal ?
0	reflection of a polarised beam	are the cosmic horizons observer-specific ?
0	what are the arguments for gravity not being a force ? ( in quantum gravity )	cnot gate output with both inputs in superposition
0	naming vectors in free body diagrams	if the source of sound is vibration , why can not we " hear " a object whose molecules are vibrating ?
0	relativity and the higgs field	why do i always hear remote train horn at night ?
0	difference in timbre between ' quiet ' and ' far away'	were the physical constants chosen randomly by the nature ?
0	commutator problem	why is the taub-nut instanton singular at $\theta=\pi$ ?
0	action and reaction in case of a falling object	experiments proving/disproving extra dimensions
0	is the voltage drop of a battery that is being short circuited the same as the battery 's advertised voltige	could the heisenberg uncertainty principle turn out to be false ?
0	fall/winter viewing	if maximal work is extracted , in what manner does the heat flow between bodies ?
0	topological phase transitions - breaking of continuous translational invariance	iii-v semiconductor compounds - band gap approximations
0	how do you measure neutron energy ?	application of displacement current
1	why are electrons defined to have negative charge ?	why is the charge naming convention wrong ?
0	magnetic field-pulsed microwave transmission line	what is the spin state of a spin-1/2 particle when it comes out of a stern-gerlach apparatus ?
0	how does sun light after it has passed window 's pane still heat me up ?	accelerated charged particles produce electromagnetic radiation , but holes ( the charge carriers ) do not . is this correct ?
0	gaussian surface question	quantum mechanics . electromagnetics
0	when is the hamiltonian of a system not equal to its total energy ?	a thought experiment in special relativity theory
1	reference request : introductions to current mathematics derived from / related to gauge theories ( in physics )	literature request for books / review papers on gravitation , gauge theories and related mathematics
1	spin of a particle and spin quantum number	what are some useful ways to imagine the concept of spin as it relates to subatomic particles ?
0	is a proton collision ( collisions like in the lhc ) visible to the human eye ?	what are these rays that appear in photograph of sun ?
0	understanding triplet and singlet states	classical disintegration of particles , landau-lifshitz series on physics
0	a thought experiment in special relativity theory	vectors on different coordinate systems ?
0	solving for the phase shift of a neutron due to precession in magnetic field	what is the meaning of change of angular momentum of a ballistic object during its flight ?
0	su ( n ) yang-mills $gg \to ggg$ scattering at tree level	density of a proton
0	is the assumption of space time to be a continuum is just a matter of mathematical taste ?	how does current flow in a irregularly shaped heterogeneous resistor ?
0	periodicity of diffraction gratings	goldstone mode in o ( n ) ( non-linear $\sigma$ model )
0	how do i find the magnitude and angle of the velocity ?	boiling water and salt
0	non-existence of gluon singlets : any recent theoretical progress ?	finesse of an fabry-pérot interferometer
0	why regularization ?	with respect to what quantities do i vary lagrangians in field theory ?
0	why can we assume torsion is zero in gr ?	the full entropy quote
0	the entropy of a static granular mixture	higgs boson revealed video
0	the hermiticity of the laplacian ( and other operators )	how to reproduce highway vibration ?
1	what exactly is the ' observer ' in physics and/or quantum mechanics ?	what is an observer in quantum mechanics ?
0	why is 55-60 mph optimal for gas mileage of a passenger car ?	how would you store heat ?
0	electrostatics kinematics equations ( coulombs law )	how to determine the region that would contain a quantum particle
0	why do dark objects radiate thermal electromagnetic energy faster than light objects ?	infinity of running couplings
1	increase in mass with velocity	why does the ( relativistic ) mass of an object increase when its speed approaches that of light ?
0	control system with equation c = a*x + b*dx/dt	what would be the real-world implications of the kessler syndrome ?
0	current in a strip - scalar or vector	pion decay and fractional electric charge disappeared , why ?
0	why is gleason 's theorem not enough to obtain born rule in many worlds interpretation ?	is it possible for an object to stop sinking after a while ?
0	about wavefunction and vector entries	why is $\left . \frac{\partial c_v}{\partial v}\right|_t$ different in these derivations ?
1	how do i find the frictional force using a free body diagram ?	what is a free body diagram ?
0	current through the reverse biased junction in transistor	pascal 's law and hydrostatic forces
1	calculating size/weight of the base of a banner to withstand wind load	how much wind does it take to tip a sign over ?
0	equation for a galaxy 's overall gravitational pull ?	how fast is heat transferred by conduction ?
0	what are the known relationships between rotation of planets/moons and their distance to sun ?	find work done by force along a path - is parameterization the only way ?
0	radio waves within an atom	do we see color with higher frequency first ?
0	understanding centripetal force vs frictional force diagrams ?	does frequency f = $\frac1t$ if there is non-periodic signal
0	why are geons unstable ? are there other problems with geons ?	$\frac{1}{ ( 1-x ) _+}$ type distributions and parton distribution functions
0	what is spontaneous symmetry breaking in quantum gauge systems ?	is special relativity an exact description of reality ?
0	do mirrors increase the amount of light in a room ?	can small clouds reflect enough light to hurt your eyes/blind you ?
0	some questions about chapter i . 1 ( by minahan ) of the " review of ads/cft integrability"	the time for which rear moving block remain in contact with spring in the following situation ?
0	why does silicon have an indirect gap ?	gravity and mass
0	anti particles : what exactly is inverted ?	size of atoms based on atomic number
0	can the kramers–kronig relation be used to correct transfer function measurements ?	understanding the bose-fermi dichotomy
0	what does " p-wave " mean when referring to a particle ?	can quantum communication really replace electromagnetic waves for telecommunication medium in future ?
0	euler equations , sod shock tube & conservation	how fast does the collapse travel in a multiple slit experiment ?
0	what does " particle number conservation " mean in condensed matter physics ?	how can i predict the convective updraft speed above a stove element ?
0	use microwave cavity in atomic clock	issue with running a van de graaff generator
0	einstein frame vs . matter frame	direction of radial acceleration same in circular motion ?
0	riemann tensor notation and christoffel symbol notation	why does noise affect fm radio less than am ?
0	what is the relation between n=2 super yang-mills and its twist	how is it possible the universe expanded faster than the speed of light during inflation ?
0	book suggestion : geometric approach to electromagnetism	how to differentiate between ferri-magnetic and para-magnetic substances ?
0	fundamentals of electrostatics	trace of the number operator in second quantization
0	what is the difference between hierarchy picture and composite fermion in explaining fqhe	how to easily calculate lengths ( or relative lengths ) of paths between symmetry points in bz
0	was tesla familiar with helmholtz , maxwell , and hertz ?	physical quantities
0	what would happen to earth if the sun suddenly disappeared ?	em irradiament and multipoles
0	temperature of a black-body in leo on the dark side of the earth	measurement and probability for quantum states
0	magnetic shielding ?	de broglie wavelengths
0	bracket notation on tensor indices	does radiation change entropy ?
0	semiclassical exact expression ( in one dimension only )	do all phases of ice look the same visually ?
0	is weak lensing the statistical effect of microlensing ?	gas vs electric cooking
0	operators explaination and momentum operator in qm	can heat be transfered via magnetic field in a vacuum ?
0	are there still ' everyday ' phenomena unexplained by physics ?	what causes the orbital eccentricity ?
0	earth 's beginnings and early years , re radioactive decay or not	physics of a skateboard ollie
0	spot of my light on the moon	statistical mechanics of a coin toss
0	moment of inertia of a football and its angular momentum	the superconformal algebra
0	2 entangled electrons in qft	field lines question
1	coulomb 's law : why is $k = \dfrac{1}{4\pi\epsilon_0}$	coulomb force in si and cgs
1	why there is a 1/2 in kinetic energy formula ?	why is there a $\frac 1 2$ in $\frac 1 2 mv^2$ ?
0	is there a stable numerical algorithm for fwhm that is not 2.35*sigma ?	force applied perpendicular to direction of motion , static or kinetic friction ?
0	velocity of real gas molecules ?	what may be effect of air friction to the velocity of satellite ?
0	is weyl invariance absolutely necessary for string worldsheets ?	quantum of time
1	allowed transformations in general relativity	group theory in general relativity
0	phd or master in physics	finite , square , potential well
0	why does angular velocity lies in the axis passing through the center of the circumference ?	decrease in entropy in a fluid flow
0	doubt concerning centripetal acceleration	gravity and the standard model
1	force applied on the ground	normal reaction - force without acceleration
0	dyson fans in ceiling ?	when is energy conserved in a collision and not momentum ?
1	in quantum mechanics , why position and momentum are related by fourier transformation ( only ) ?	intuitive explanation of why momentum is the fourier transform variable of position ?
0	what is the geometry behind special relativity ?	what is the difference between arc length and signed distance ?
0	equivalences and derivations in newtonian/classical mechanics	looking for a complete review of the bec-bcs crossover
1	attaining the speed of light ? ?	how can a photon have no mass and still travel at the speed of light ?
0	pareto efficiency and standard model parameters	how many electrons are displaced when combing hair ?
1	resource for nonphysicists about qm/gr incompatibility	a list of inconveniences between quantum mechanics and ( general ) relativity ?
1	why do objects with different masses fall at the same rate ?	why do two bodies of different masses fall at the same rate ( in the absence of air resistance ) ?
0	do plasmons depend on the ambient em field ?	does quantum gravity entail that spacetime is emergent ?
1	how does different colour wavelength intefere ?	colors from a computer vs . colors from visible spectrum of sunlight
0	how to calculate force generated from a magnet coil to a magnet ?	vectors with more than 3 components
1	why do we observe opposite motion of trees ( nearer ) and trees ( distant ) when seen from a moving frame ?	why does one get an illusion as moon following him ?
1	size of an elementary particle	what is the mass density distribution of an electron ?
0	show that $\partial_\nu t^{\mu\nu} = - j_\nu f^{\mu\nu}$	how to understand " the speed of propagation of the condition of constant phase " ?
0	homogeneity of space	how do objects outside a spacecraft fall " around " the earth ?
1	transfer of energy faster than the speed of light	is it possible for information to be transmitted faster than light by using a rigid pole ?
0	what are the challenges to achieving cold fusion ?	feynman diagram - direction of arrows
0	electric field in a cylinder	will a rocket produce more thrust if fired in air , rather than vacuum ?
0	tension on an object	rutherford alpha scattering ?
1	why is “dark matter” a more parsimonious explanation than “more normal matter than we thought” ?	why is not dark matter just matter ?
0	why do we feel a sudden chill ?	what are the coloured bands in this " pale blue dot " picture ?
1	newtonian gravity equation in a 2 dimensional world	intuitive explanation of the inverse square power $\frac{1}{r^2}$ in newton 's law of gravity
0	what is the criteria for black hole thermodynamically stability ? ( and dynamical ? )	is this process possible for l=0 ? $e^+e^- \to 2\eta_c$
0	how accelerometers sense constant velocity movements	how to construct the radial component of the momentum operator ?
1	facts about quarks electric charge	could the fractional model of quarks electric charge turn out to be false ?
1	what actually is meant by wave nature of electron or any other material particles ?	electrons - what is waving ?
1	what does it mean ' the observer ' in quantum physics ?	what is an observer in quantum mechanics ?
0	what exactly does aaron d . o'connell 's experiment show ?	why do we need 2 . quantization of the dirac equation
0	which charge value to use and why	quantum mechanical angular momentum and spin formalism/notation
0	are different frequencies of light lensed differently during gravitational lensing a bit like refraction ?	does vacuum ( empty space ) exist ?
1	what would be physics of a star totally consisting of electrons ?	can there be electron and/or proton stars ?
1	will accelerating a massive particle generates a blackhole ?	does non-mass-energy generate a gravitational field ?
0	mechanics question : work and power	question based on direct and alternating current
0	intuition behind the principle of virtual work	a basic question on ads/cft
0	time reversed laser	supersymmetric chern-simons theories in $d=3$
0	when solving kinematics questions , how to find time in air ?	2012: is there some astronomical event happening ?
0	fundamental particles with spin > 1	carnot cycle : what happens to the rest of the energy ?
0	lagrangian density for a piano string	finding force exerted in an inelastic collision
1	photoelectric effect at low frequencies	photoelectric effect , why can not two quanta interact with an electron at the same time ?
0	what happens in a circuit , when the wire and the battery are superconducting . and shorted	integrating a dirac delta function with the argument dependent of a parameter
0	norsk hydro and heavy water - what was the perceived threat ?	is it possible to explain general relativity without tensors ?
0	accelerated charge in relativistic frame	why four velocity under covariant differential is considered to be zero ?
0	is it possible to write a density matrix in the following form ?	what is " strong force " & " weak force " in astronomy terms ?
0	the future of particle physics	how does my kitchen scale know i am holding it ?
0	what is the correlation between solar wind velocity/density and sunspot count ?	what exactly are we doing when we set $c=1$ ?
1	are lorentz force and maxwell 's equations independent ?	can the lorentz force expression be derived from maxwell 's equations ?
0	does the weight of an magnet raise when balancing an object ?	capacitance of a capacitor
0	what is the quantum / berry-pancharatnam phase for a spin-j state with z-component m ?	problem with a rotating frame of reference on the south pole
0	scattering vs bound states	how far are constellations recognizable ?
0	how could pinion in automatic quartz watch be rotated at 100k rpm ?	origins of the principle of least time in classical mechanics
0	alternate young double slit experiment	are dc and ac currents produce electric field ?
0	how to determine direction of forces in a static problem ?	how do i calculate the probability that the oscillator is in a certain state using partition function ?
1	why magnetic field generates around current carrying wire ?	how do moving charges produce magnetic fields ?
0	gut that includes all 3 particle families into a large group ?	will the increasing rate of expansion of the universe eventually result in hawking radiation suddenly occurring everywhere ?
0	how do you find a particular representation for grassmann numbers ?	density of stars near the center of the milky way
0	is there a material that changes local conductivity	why are not we boltzmann brains in an infinite universe ?
0	concerning scattering intensity and particle concentration	area under a $pv$ diagram
1	what are direction ratios ?	why consider only direction cosines ?
0	a paradox related to relative motion	tidal force on far side
0	has chandra varma explained cuprate superconductivity ?	does the current acceleration of universe imply that our universe is open ?
0	how are anti-matter atoms created ?	finding out the temperature difference
0	proposed closing of alcator c-mod fusion tokamak	how is light affected by gravity ?
0	can electromagnetic radiation ( i.e. . photons ) produce gravity ?	magnetic core , and a dc solenoid
0	is a lightlike vector potential ( a²=0 ) a valid and/or useful choice ?	basic explosion physics - determining force
0	where we can find higgs boson particle	what are the problems in analyzing an experiment with non-ideal collisions ?
1	normal force at the inclined plane	understanding weight on an inclined plane
0	the vacuum as trigger	find the acceleration based on v² x d graph
0	free energy , avialable work in a reversible process	the need for a ' particle description ' of electrons
0	travel at the speed of light	aftermath of plasma arc
0	question about the dirac notation for partial trace	is time nothing but the speed of light ( or the light itself ) ?
1	conceptual meaning of " virtual image"	why can you see virtual images ?
0	how long does it take for a metal to reach equilibrium ?	identification of extended quantum objects ?
0	reciprocal lattice of a non-bravais lattice	why are infinitesimal rotations commutative , whereas finite rotations are not ?
0	anisotropy and demagnetizing field	conveyor scales modeling
0	time scale when measuring total activity from radioactive sample	why is $\langle \partial_{\mu} f ( x ) \rangle=0$ ?
0	how to derive the velocity in the double ball drop problem ?	what is the advantage of segmented particle traps ?
0	how does a force on electrons produce a force on a metal plate	function of electric water pump
0	how to measure the altitude of an object in the sky ?	how do i find the force an object exerts on adjacent objects when i push on it ?
1	faster than light possibility ?	travelling faster than the speed of light
0	is special relativity an exact description of reality ?	enlightening experimental physics books/resources
1	why do fields decrease with distance ?	does coulomb 's law , with gauss 's law , imply the existence of only three spatial dimensions ?
0	picture changing operators	many worlds interpretation
0	estimation of the internal electric field strength in the pn-junction	how to model/simulate pressures and flows in a network of pipes
0	is there a unit system , where all physical laws looks nice ?	does sound propagate further in freezing weather ?
0	are feynman 's hamiltonian computers unitary ?	converting between brilliance , intensity , and flux
0	is there a tungsten alloy more dense than gold ?	why is momentum conserved when a ball hits a vertical wall ?
0	how do you calculate the position of the antinodes on a wave ?	alternative definitions of potential ?
0	time-ordering vs normal-ordering and the two-point function/propagator	what is the stress-energy distribution of a string in target space ?
0	what is the definition of how to count degrees of freedom ?	what is the rc time constant in a superconductor ?
0	why does the tension on the pulley in an atwood machine not equal $ ( m_1 + m_2 ) g$ ?	does every hermitian operator represent a measurable quantity ?
0	3d surface related multiple elmination ( srme )	is there a conveniently small unit of volume for talking about molecules ?
0	why does a mirror reverse polarization of circularly polarised light ?	decoherence and collapse
0	virasoro tt ope in polchinski 's book	rotations in space-time
