1	general physics landau	book recommendations
0	dense spherical black hole shell with a region inside	shrinking and expanding objects in a cft
0	does the general topology of minkowski space-time change under a lorentz transformation ?	what is the purpose of the speed of light in $e = mc^2$ ?
0	what good is extraordinary matter to the consumer ?	am vs fm radio under bridges
0	naive uncertainty principle for string theory	man on a rope task
1	estimating the present state of stars	is there a " present state " of distant stars if simultaneity is relative ?
0	is conservation of statistics logically independent of spin ?	does negative temperature in carnot cycle yield a counterexample of the second law of thermodynamics ?
0	will a ball thrown straight up in a train land in same spot ( in real world ) ?	special relativity textbooks request
1	alpha decay , why does it occur ?	why are alpha particles such a prominent form of radiation and not other types of nucleon arrangement ?
0	question about tide	is there any relation between planck constant and gravitational constant ?
0	is there any difference between a proper photon and a photon of thermal radiation ?	how to calibrate an ammeter ?
0	wavelength and frustum shaped resonant cavity	gauss ' law for magnetism derivative form : with or without volume integral ?
0	strange behavior in spring computer model	why is the crust of my meat pie only slightly warm ?
1	driving car with ( almost ) the speed of the light and switch the headlights on	double light speed
0	tensor product of hadamard operators	where does 1/gamma characteristic angle come from in em radiation ?
0	charge distribution in reissner-nordström black holes	what determines the speed of waves in water ?
0	how is a majorana fermion created when a s-wave superconductors is in proximity to a topological insulator ( e . g . via an antidot )	the dimensional formula of distance travelled in $n$th second
0	spacetime , space observables and time observables	coulomb potential in atoms other than hydrogen
0	is there any physics behind covariance and contravariance of indices of tensors ?	how do substances with like charges repel each other ?
0	parallel or series connection ?	'applications ' of surface tension
0	is ( 0,0,0 ) an undefined vector ?	what is $\epsilon_\infty$ in this equation and why can it be neglected in the ir ?
1	good and simple reference for studying about adm mass	references for adm formalism and cosmological perturbation theory
0	all multipolar terms of nuclear fields must be confined ?	can wireless power transfer harm organic life by anyway ?
0	how do gravitons impact on general relativity ?	a fly in an accelerating car
0	why do orbital speeds decrease further away from the focus ?	how can i derive the hamiltonian of simple harmonic oscillator from this lagrangian ?
1	literature request for books / review papers on gravitation , gauge theories and related mathematics	mathematically-oriented treatment of general relativity
0	how far are constellations recognizable ?	local epr-experiments with photons in vacuum ?
0	is there an equation for the residual strong nuclear force ?	electromagnetism , charge on a conducting surface
0	status of teleparallel quantum gravity	measuring the solid air surface tension
0	is glass a liquid ?	what if the strong force gave up ?
0	current and magnetism	fraunhofer diffraction
0	"work " when biking up a hill	space and the size of infinity
0	what is the experimental uncertainty of an ensemble measurement ?	spherical harmonic projection on axis
0	what causes the lines in these photos of a flourescent tube ?	should a faraday cage block a radio 's signal ?
0	how would a large a mass be stable at the earth sun l4 or l5 point ?	the source of gravitation in a spacetime without matter
1	what really is reflection ?	what is reflection ?
0	an equivalent for the bernoulli equation for viscous liquids	expanding universe and more
0	entropy is constant . how to express this equation in terms of pressure and density ?	what exactly does aaron d . o'connell 's experiment show ?
0	auto-ionization of water	eye sensitivity & danger signal
0	"string " infinity paradox	is centrifugal release equal to explosive release
1	what if there was a hole between earth poles	if it was possible to dig a hole that went from one side of the earth to the other . . .
0	how do i quantize a classical field theory	population i and ii stars
0	quantum causal structure	sparticles : relationship to supersymmetry and dark matter ?
0	scale-down modeling for radar cross-section measurement	impurity scattering
1	mass and higgs field and inertia	your mass is not from higgs boson
1	how does this help an aeroplane to fly ?	what really allows airplanes to fly ?
0	an electron has no known internal structure , does that imply it has an unknown one ?	how to derive schrödinger equation ?
0	lorentzian interpretation of open-closed string duality	what software can i use to simulate supersonic gas particle flow ?
0	number of blades in a fan	question about units of mass , $m = ( l^{3} ) ( t^{-2} ) $ ?
0	x-ray diffraction ( is it possible ? )	how do i see things of the bright room , being in the dark room ?
0	distinction between larmor frequency and rabi frequency	internal forces in a truss and its geometry
0	$u ( 1 ) $ beta function of low energy effective seiberg-witten theory	how do you change planck 's law from frequency to wavelength ?
0	why does electrical current start to flow ?	what experiments compete with bicep 2 , and when are their results expected ?
0	actual meaning of " gravitational potential " ?	the effect of a/c and global warming
1	increase in mass with velocity	why does the ( relativistic ) mass of an object increase when its speed approaches that of light ?
0	how do we know that these radio bursts are from billions of light-years away ?	optimality of the chsh strategy
0	what is sector decomposition	question about heisenberg 's uncertainty .
0	why do people look for a field formalism for string theory	is the speed of light an universal spacetime constant , the velocity of electromagnetic waves , or of photons ?
0	electric potential of a sphere given electric field	can the sun cast a shadow ?
0	currents and the speed of light	electromagnetic energy with p and m
1	what is the formula for determining time dilation ( as the object in motion ) ?	how do i derive the lorentz contraction from the invariant interval ?
0	can a super-extremal charged black hole be made out of electrons only ?	formula for polarized " light " transmission through close filters ?
0	spin of an electron	commutation of operator product expansion
0	how to understand movement in expanding universe ?	recommendation : advanced topics in quantum field theory
0	in the static spacetime , the extrinsic curvature of hypersurface $t=constant$ is zero	is there any significance to 1.21 gw ?
0	does humidity make winter air feel colder ?	how to discover the $f = m\cdot a$ equation from scratch ?
0	would you feel weightless if falling or flying up in a vacuum ?	what is the critical temperature of the xy model on a triangular lattice
1	could two different bases of a hilbert space have different cardinality ?	hilbert space of a free particle : countable or uncountable ?
1	revolution of earth	what made us think that earth moves around the sun ?
1	helping/explanatory notes for landau&lifschitz physics course	recommendations for good newtonian mechanics and kinematics books
0	what is the effect of phase transition on the thermodynamic state variables of a material ?	pendulum in a turning airplane
0	how to relate compression ratio to work input for a compressor in a heat pump	for a particle to have physical mass , is it always necessary to have a mass term in the lagrangian ?
0	reason for strange " canyons " of dust on the cooling platform	study of exoplanets reaching saturation point
0	killing vector field in terms of the tetrad basis	how to define a convex surface in case of refraction ?
0	where can i find information on space navigation , and the people who pioneered it ?	how is the mechanism of greenhouse gases interacting with ir radiation ?
0	$\theta '' = \frac{a}{r}$ ?	at an instant , does a system of gravitational charges exhibit equivalent behavior to a time-reversed system of like electric charges ?
1	experiments proving/disproving extra dimensions	measuring extra-dimensions
0	space rocket lift efficiency and the gyroscope ?	de sitter and anti de sitter metric
0	what happens when light moves perpendicular to a moving object ?	step in a proof that $\textrm{div} \ \mathbf{b} = 0$ from biot-savart 's law
0	point charge in a five-dielectric medium	a question concerning the act of observing distant galaxies
0	veritasium - firing bullet in block - along center and away from center	why only fully connected diagrams contribute to t matrix
0	phases of the moon video	testing my understanding of qm - the double slit experiment without the slit
0	central charge at the fixed point of the ${\cal n}=2$ landau-ginzburg theory in $1+1$ dimensions	why is susy qm important ?
0	a question about electromagnetic stress-energy tensor	why is it important that the equation of state parameter of dark energy is measured ?
0	derivation of lagrangian ?	how to determine the voltage polarity of inductor in a circuit ?
0	the maxwell and the boltzmann distributions	is strictly harmonic 2d lattice made of hooke springs possible ?
0	can neutrino detectors tell what direction the neutrinos came from ?	are covariant derivatives of killing vector fields symmetric ?
0	the ridge at lhc	casimir effect - other force cause plates to attract
0	what do you think about teaching standard model in school ?	theoretically , is there anything in physics that prevents something like a transparent ipad or smartphone ?
0	the difference between the dilaton and the radion ?	infinity corrected microscope - building from scratch
0	does the strong nuclear force follow superposition ?	what keeps the sugar suspended in the tea ?
1	experimental study of the photoelectric effect	why is the anode ( + ) in a device that consumes power & ( - ) in one that provides power ?
0	can cmes disturb a planet orbit ?	how is " band intensity " related to absorption coefficient
0	are comets known to exist in other star systems ?	real world examples for projectile thrown upwards or downwards
0	is a rubbia thorium reactor safer than other modern reactor types ?	if a paper disc is cut into a spiral , does its moment of inertia change ?
1	is hubble 's constant really constant ?	universe expansion as an absolute time reference
0	the rule breaker , emissivity + reflectivity = 1	are there any systems in physics which can only be formulated as an integral equation ?
0	why does a stationary force affect the conservation of momentum , but not the conservation of energy ?	thermodynamics first law question - expansions
0	ricci tensor of the orthogonal space	common approximations for fluid outflow beyond torricelli 's law
0	quantum operator catastrophe	atomic emissions and energy time uncertainty principle
1	have we ever seen an atom ? if not , how do we know they exists ?	can we make images of single atoms ?
1	electric shock from a power line	why do birds , sitting on electric wires , not get shocked ?
0	is a betelgeuse supernova able to neutralise earth 's nuclear arsenal ?	does diffraction contribute to the black drop effect ?
0	intuitive explanation for why same force applied farther from a hinge causes larger angular acceleration than if applied closer ?	what is the capacitance of a superconductor ?
0	frequency modulation using visible light	cft and the conformal group
0	is the milky way significantly easier to see by astronauts ?	why do rockets have multiple stages ?
0	find the real height of an object by eyes	increasing earth 's albedo
0	what is the mass of a photon in non-empty spaces ?	why is density an intensive property ?
0	constructing supersymmetric lagrangians	what is the meaning of the age of the universe ?
0	toroidal planets	interpretation of $\{h , l^2\}$
0	why are the square of the components of velocity equal ?	why can microwave ( in microwave oven ) heat the food but wifi can not ?
0	formula for rabi frequency	how far would i have to go to see a fully rounded earth ?
0	what is anti-time ?	biggest crater in the solar system
0	how can a drone simulator help a physics classes ?	majorana superfields
0	can a complex lens be represented by wavefront aberrations ?	surface area of glass ( or general material ) and strength
0	definition of energy	differences between strong , weak , and micro lensing distinct or subtle ?
0	does the uncertainity principle violate the law of conservation of energy ?	why does the bathroom become hot after a bath ?
0	push a box in a plane with friction . how to deal with the rotation ?	why do particles move ?
0	diagonalize a dot product with pauli matrices	grand canonical ensemble : 0 particle state
0	ohm 's law and space-charge limited current	how to construct the hamiltonian matrix ?
0	two related questions about double-slit experiments moving at a relativistic speed	invariance of temperature in classical physics
1	why graviton is spin 2 instead of spin 1 ?	why gravity is a spin-2 field ? how can i read the spin from einstein-hilbert action ?
0	why are the inner products of the eigenfunctions of an operator with a discrete eigenvalue spectrum guaranteed to exist ?	scattering of phonons and electrons within solids
0	question regarding ftl information transfer between two inertial frames	does the mass of a star change as it collapses into a black hole ?
0	average power dissipated by a resistor on ac current	what is wrong with this reasoning on chemical potential ?
0	why magnetic field lines and force are not orthogonal with magnets ?	what does periodicity of $e^{-iht/\hbar}$ mean in physical terms ?
1	do hydrinos exist ?	have the rowan university " hydrino " findings been replicated elsewhere ?
0	what is the mystery of turbulence ?	would someone versed in relative motion consider it more accurate to say that a car slammed into , or collided with , a wall ?
0	why does a spring lose its energy when compressed for a long time ?	liquid crystal polarizes light reflection question
0	what does velocity dispersion ( sigma ) reveal about a galaxy ?	double decay $\beta\beta$ observation and neutrino mass
0	what does the many-body problem say about mathematical physics ?	in the case of riding a bicycle , why can the system of the bicycle and rider be accelerated if no external net force ?
1	why does not the light from galaxies appear stretched ?	how distorted does the andromeda galaxy appear to us due to the speed of light ?
1	what is $k$ in newtons law of cooling ?	what does 1/k represent regarding newtons law of cooling ?
0	phyics explanation for the tubular shape of petrified lightning	book for multivariable calculus
0	physical difference between two different attenuation coefficient functions	why is my ballpoint pen spatially temperamental ?
1	why does the universe exhibit three large-scale spatial dimensions ?	is 3+1 spacetime as privileged as is claimed ?
0	when are maximum velocity and acceleration acheived in simple harmonic motion ?	microsecond trading with neutrinos
0	is a non-newtonian gas possible ?	is the universe a perpetual motion machine ?
0	how to find positions of $n$ masses in newton mechanics ?	the units of gain and number of atoms in population inversion in a laser
0	finite potential well , parity of solutions	ratio of energy of normal modes of string
0	how are the calories in food calculated ?	abrikosov and his fluxoids ( why only one ? )
0	what is the " event horizon " of a black hole	why frequency does not change during refraction ?
1	how can we detect a black hole ?	what methods can astronomers use to find a black hole ?
0	action and action integral : different kinds of variational principles	thermal expansion coefficient times temperature : under which condition is it unity ?
0	why is polarization of a wave important , and what happens when a wave is polarized in all three dimensions ?	can quantum annealing be used for factorization ?
0	can wick rotation be done on pauli algebra to get from +++ to +-- ?	cross-section in relativistic limit : fermi 's golden rule still valid ?
0	simple harmonic oscillator : zero point energy ?	how can a fruit be used as a battery cell ?
0	torque of an electric engine	is 4-volume element a scalar or a pseudoscalar in special relativity ?
0	are mach diamonds radially symmetrical ?	why did my liquid soda freeze once i pulled it out of the fridge ?
0	why is avogadro 's law always true ?	light and gravity - bending of light around a massive body
0	does " crack the whip " actually speed you up ?	what is deep fresnel region ?
0	why are not there nuclear powered aircraft ?	why is not a pendulum clock considered a perpetual machine ?
0	why is the field inside a hollow sphere zero ?	a question from ticcati 's red qft textbook .
0	differentiating propagator , greens function , correlation function , etc	is the universe expanding faster than we could catch up with it ?
0	what are the expressions for rotational and translational kinetic energies of a system of point particles ?	why does magnetic field increase when the number of coil turns increase ?
0	testing conservation laws experimentally	is rotational motion relative to space ?
0	scale set by cosmological constant	why does the hubble parameter keep getting smaller if the expansion of the universe accelerates ?
0	simulating a car in an intersection	can all canonical transformation be obtained through generation function approaches ?
0	is the expectation value always an eigenvalue ?	internal and spacetime symmetries ?
0	stress due to the mismatch of thermal expansion coefficients of two different attached materials	how do i derive this series for this unitary operator ?
0	how are magnetic and electric fields transmitted ?	detailed balance formulation in solar cells ?
0	dynamics of moment of inertia	looking for a way to simplify a physics formula
1	are there some websites for self learning of advanced mathematics ?	best books for mathematical background ?
0	what does $\psi_j ( r_i ) $ mean ?	virgo supercluster and space time
0	work done on a moving particle in electric field	does it matter in which direction i travel in relativity theory ?
0	can flow of time become still ?	likelihood of the creation of a single unbound quark in the collision of very high energy particle beams
1	what is the apparent viscosity in shear thinning turbulent flow through a pipe ?	what is the shear rate in a turbulent flow ?
0	what force particle mediates electric fields and magnetic fields ?	is aluminium magnetic ?
0	probability of different states - canonical ensemble - partition function	yang mills hamiltonian : why do we use the weyl 's temporal gauge ?
0	degree of freedom of a rigid body 5 or 6 ?	electronic configuration for singlet and triplet states
1	how to define a field ?	what is a field , really ?
0	diving into a charged ( reissner-nordstrom ) black hole	is data which rides on the carrier frequency dangerous ?
1	what will be the shape of liquid if there is no gravitational force	why do liquids separate in space ?
0	how much does the global structure of a lorentzian spacetime restrict the metric ? and vice versa	why does product of moduli and diff x weyl variation vanish ?
0	why does ice melts , waits for 100 degrees and then vaporises ? why is not the process of expansion of things continuous ?	can walking provide electrical energy ?
0	lhc big bang temperatures	does this bell 's experiment actually disprove local hidden variable theories ( lhvt )
0	solution of qm tasks by using asymptotics	behavior of the electric field on boundary surfaces
0	what exactly is a mole ?	clocks in special relativity
0	holomorphic factorization in cft$_2$	gravity and acceleration
0	can pockets of air exist underwater ?	determining $y$ coordinate of charged particle motion
0	are constant terms in second-quantization relevant ?	calculating the expectation value of a hamiltonian
0	is it possible to have adiabatic processes other than $pv^\gamma$ for the ideal gas ?	does heisenberg equation of motion imply the schrodinger equation for evolution operator ?
0	why does each celestial object spin on its own axis ?	electromagnetic wave reflection vs . light reflection
0	diagonalizing/eigenvalues of the infinite dimensional matrix of n harmonic oscillators on a ring	the number of independent variables in the lagrangian and hamiltonian methods in classical mechanics
0	rotation from goldstein 's classical mechanics	neel order and o ( 3 ) model
0	list of scattering phenomena	geodesics in ads3
0	gears and efficiency/speed	solar stills with wine
1	is a magnetic field just a moving charge ?	how do moving charges produce magnetic fields ?
0	how to show that the coriolis effect is irrelevant for the whirl/vortex in the sink/bathtub ?	paraxial wave equation solution ?
0	right-angle lever paradox in special relativity	how do i describe the energy an electron gains ( and loses ) in a circuit ?
0	equation for a galaxy 's overall gravitational pull ?	why does scattering depend on spin ?
1	someting almost faster than light traveling on something else almost faster than light	travelling faster than the speed of light
0	do photons make the universe expand ?	sr time dilation
0	how did paul dirac predict the existence of antiproton ?	in the dirac equation , do $\alpha$ and $p$ commute ?
0	do i understand measurement of dispersion relation in a solid correctly ?	center of mass hamiltonian of a hydrogen atom
0	displacement of a body in free fall	petrol detonation pressure
0	what does it mean that a wavevector is null ?	what is the name for the whistling " musical " sounds that change stepwise in pitch when a hollow tube is spun like a lasso ?
0	spin-statistics theorem proof details	measuring a fluctuating quantity : instrument error vs . uncertainty , or both ?
0	why is it that when you pick up a cup from a stack of solo cups too quickly , they stick together ?	reference request for the terminology and usage of different types of plasmas
1	what actually dark energy is ?	dark matter and dark energy
0	how is dark energy calculated	what does it mean for a phase space trajectory to be " long " and " stable " ?
0	we tend to think the action of a constant force . . . ?	length , width , and time
1	movement of a ball on a curved ramp	what is a natural movement of a ball on a upward curve ( the two arrow lines pointing upward ) given no external force ?
0	is initial coherence a problem in experiments ?	eigenstates of a density matrix of continuous variables
0	why is momentum conserved in an inelastic collision and kinetic energy is not conserved ?	friction influencing the motion of a mass and non-inertial frame of reference
1	how do you calculate heat flux ( kw/m2 ) at the focal point of a mirror ?	how do you calculate power at the focal point of a mirror ?
1	reference on chern-simons theory	reading list in topological qft
0	mathematical interpretation of poisson brackets	relativity and the higgs field
1	is time quantized ? is there a fundamental time unit that cannot be divided ?	is time continuous ?
0	is it possible to clearly receive weak signal from space ?	thermal physics question , final temperature of ice and water
0	which lens parameters determines it is format ?	what is the difference between emission wavelength and lasing wavelength ?
0	quantum dots on the nuclear scale !	lagrange 's equations derivations
0	measuring the speed of light and defining the metre - absolute or relative ?	what is the shocks mach number in this specific problem ?
1	how to bend 3d space embededd in a 4d enviornment ?	calculating position in space assuming general relativity
0	why does nonlinearity in quantum mechanics lead to superluminal signaling ?	the ideal trampoline
1	do we weigh less in the morning ?	are we slightly lighter during the day and slightly heavier at night , owing to the force of the sun 's gravity ?
0	what is the mathematical justification for the quadratic approximation to the energy of a spring in a one-dimensional lattice ?	black hole entropy from collapsed entangled pure light
0	is a compact universe consistent with the results of ( for example ) the michelson-morley experiment ?	relationship of multiple particles under collision
0	physical properties of cigarette smoke	taking time derivative of two dependant variables
0	future of colliders and technical limitations	coulomb potential energy functional derivative
1	trouble with classical mechanics self-learning ( how to avoid going down the physics rabbit hole ? )	recommendations for good newtonian mechanics and kinematics books
0	the limit of radio wave penetration	are black and white colours ?
0	attraction and repulsion of magnetic materials	what is the relationship between mass and time ?
0	representations in quantum mechanics	how long would it take me to travel to a distant star ?
0	how might inducted current/ voltage in multiple coil layers connected in parallel behave ?	majorana mass for neutrinos in standard model
0	how fundamental is spin-orbit coupling to topological insulators ?	variational calculus problem
0	how do am radio signals change with time of day ?	would a small puddle of water evaporate faster if you spread a dry towel over it ?
0	vertex operator - state mapping in polchinski 's book	zwiebach scalar product notation
1	why are the anthropometric units ( which are about as big as we are ) as large as they are relative to their corresponding planck units ?	why does the speed of light $c$ have the value it does ?
1	dimensional aspects of the imaginary unit $i$ in physics	can one do the maths of physics without using $\sqrt{-1}$ ?
1	how much time does it take to affect ?	the speed of gravity ?
0	direct observations of a black hole ?	what is the resolution to this apparent contradiction ?
0	why is light called an ' electromagnetic wave ' if it is neither electric nor magnetic ?	particle collision with static system
0	is a photovoltaic cell on an artificial satellite the same construction as one used on earth 's surface ?	some questions on observables in qm
0	are valence electrons located solely in the s and p subshells ?	spinning tachyons
0	what is the shear stress of a fluid ?	equal and opposite reaction - forces coming in pairs - or just common sense ?
0	how is the direction of magnetic/electric lines of force known ?	what are examples of solutions of newton 's laws that have analogs to solutions of the wave equation ?
1	rotation in an ' empty ' universe	is rotational motion relative to space ?
0	question on energy mass conversion	adiabatic process of an ideal gas derivation
0	do killing spinors know global information ?	why does the force of gravity get weaker as it travels through the dimensions ?
0	calculating band gap from band structure	what is the meaning of space-time curvature ?
1	about hubble observatory and distant galaxies	why is the observable universe so big ?
1	is the universe a quantum computer - is light speed barrier a computational constraint	is the universe a quantum computer - is light speed barrier a computational constraint
0	could we get rid of explicit fields derivatives in quantum field theories ?	2d ghost cft and two-point functions
0	quantum physics and the law of large numbers	do ideal gases at zero kelvin have potential energy ?
0	how to represent the effect of linking rigid-bodies together ?	force felt by capacitor mounted on printed circuit board
1	how are these balls reflected after they hit each other ?	physics of simple collisions
0	how is distance between sun and earth calculated ?	can superdeterminism resolve contextuality , entanglement and shor 's algorithm in quantum mechanics ?
0	compound pendulum clarification ?	study of exoplanets reaching saturation point
0	what is the intrinsic colour of the star ?	fictitious forces $\overset{ ? }{⇔}$ constraint forces ( re : d'alembert 's principle )
0	gaussian integral of a function with nonzero mean ( generalizing wick theorem )	gamma matrices in dimensional regularization
1	why does the moon look bigger at the horizon ?	why does the moon sometimes appear giant and a orange red color near the horizon ?
0	why do rainbows have distinct colors ?	derivatives of fluctuations about a condensate
1	wikipedia 's derivation of torque related to angular acceleration	derivation of euler 's equations for rigid body rotation
0	image formation ( convex-convex lenses )	charge and current density fields
1	accelerating cavity in synchotron- how does it actually work ?	accelerating electrons via microwaves
0	how does the conformal ward identity guarantee a vanishing 3-point function in this case ?	field from non-conducting plate ?
0	geodesics and trajectories	how is $\frac{dq}{t}$ measure of randomness of system ?
1	what is a compact scientific answer to question " ( why there is ) / ( what is before ) the big bang ? "	before the big bang
1	is the speed of light the ultimate speed limit ?	superluminal expansion of the early universe how is this possible ?
0	are there trends in the number of meteors in a shower year on year ?	is there a difference in handwritten nabla $\vec{\nabla}$ with an overset arrow and typeset nabla $\nabla$ ?
0	riemann curvature tensor symmetries confusion	why do organisms accumulate potential energy ?
0	nonlinear optics as gauge theory	what is the rebound angle of a circle striking a concave surface ?
1	do the changes of gravity travel across distances instantly or limited to the speed of light ?	the speed of gravity ?
0	conceptual problems in nuclear physics for students ?	why is $\phi$ constant in the hyperbolic lorentz transforms ?
0	what is wrong with this application of thomas precession to circular motion velocity measurements ?	why space expansion affects matter ?
0	question about the linearity of wave functions	what does really mean by- power of a number or an exponential function is dimensionless ?
0	hamiltonian and non conservative force	differences between wave function and set of orthonormal wave functions ?
0	reality error and relative velocity	derivation of the effective potential between a quark and an anti-quark
0	magnetization of coin on a railway track	home experiments using wireless lan or mobile phones about electromagnetism ?
0	explaining to a five year old - why do not bubbles run like water	does field line concept explain electric field due to dipole ?
0	in layman 's terms , what is a quantum fluctuation ?	measuring the nearest order of magnitude
0	how to define the dilatation rate ( strain ) between two particles knowing the instantaneous positions and velocities ?	why do clouds fly ?
0	interaction muons with iron	why does not ehrenfest 's theorem work for a particle in a an infinite square well ?
1	newtonian gravity equation in a 2 dimensional world	gravity force strength in 1d , 2d , 3d and higher spatial dimensions
1	if the observable universe keeps expanding would we eventualy see light 24/7 . . . . clouds permiting ?	will the night sky eventually be bright ?
0	force diagram for k&k 2.13	energy carried by photon not conserved ?
0	differentiation operator with respect to observable acting as a function of the observable ?	transient stress and piezoelectric generators
0	could a strong ac electric field adversely affect the capacity of a lithium battery ?	question about two masses connected by a spring
0	how is weight distributed when legs are astride ?	why should energy have a lower bound but not an upper bound ?
0	where do magnets get the energy to repel ?	could the earth be ejected when the sun burns out ?
1	study basic quantum mechanics	mathematics for quantum mechanics
0	max rocket speed in interstellar space ?	specific heat capacity
0	phase transitions . conceptual link of my intuitive notions and definition of georgii 's book in terms of probabilities	gravity vs inertia
0	is it probable that planets will stop orbiting in ellipses ?	ice cube on a scale
0	why does a piece of paper travels up when inserted into a kite 's thread ?	gravitational time dilation at the earth 's center
0	why does the speed of the propellant limit the speed of a space ship in open space ?	differential geometry of lie groups
0	similarities between laminar-turbulence transition and others like bcs-bec crossover , quark-hadron transition etc	speed of sound/push in supersonic flight
0	why zeta regularization is not valid for multiple-loops ?	what is " strong force " & " weak force " in astronomy terms ?
0	where do the bipolar jets of black holes come from ?	contra-rotating propellers torques
1	good quantum physics textbooks	learn qm algebraic formulations and interpretations
0	did anyone claim that quantum theory meant lasers would never work	is the double-slit experiment typically carried out in a vacuum ?
0	limitations on the choice of axis of rotation regarding rolling wheels	what is the relationship between the electric field e and the magnetic field ( aka magnetic flux density , magnetic induction ) b of a single photon ?
0	recommendations for a physics-related book for a child ?	how to uncurve a black hole
1	could the phase factor $i$ be replaced by " matrix representation " totally in quantum mechanics ?	about the complex nature of the wave function ?
1	what is a compact scientific answer to question " ( why there is ) / ( what is before ) the big bang ? "	on causality and the big bang theory
0	accelerated charge in qed	what is an isoscalar factor ?
0	integrating out high momentum modes in $\phi^4$ theory	what would we never know in physics if fourier transform were not discovered ?
0	could a universe with only massless particles develop life/intelligence ?	vertical circular motion
0	atomic emissions and energy time uncertainty principle	why is travelling around the speed of light a problem ?
0	clarifying constraint forces in lagrangian dynamics	what is a better phrase than " speed of light " for the universal spacetime speed constant ?
0	can rain evaporate ?	subnuclear physics vs wave function
0	how is gauss ' law ( integral form ) arrived at from coulomb 's law , and how is the differential form arrived at from that ?	why do some hand dryers blow hot air ?
0	what makes some laser beams visible and other laser beams invisible ?	average acceleration when more than two different velocities occur
0	energy equation for an open system	what is the error in the measured value of the hubble constant ?
1	space-time continuum	what is the difference between space and time ?
0	feynman 's subscript notation	circular polarization of variable-frequency light by 3d cinema glasses
0	particle mixing and indistinguishability	does newton 's law and quantum mechanics also apply for the matter which is not dead ?
1	why can microwave ( in microwave oven ) heat the food but wifi can not ?	if microwave ovens and wifi both operate on the same frequency , why does not wifi cook things ?
0	is the minimum radius of a positronium system of the order of compton wavelength or less than that ?	why gravity is a spin-2 field ? how can i read the spin from einstein-hilbert action ?
1	does a black hole singularity last essentially no intrinsic time ?	in general relativity ( gr ) , does time stop at the event horizon or in the central singularity of a black hole ?
0	what is a flat rotation curve ?	poincaré symmetry and linearized gravity
0	decibel level addition of multiple noise sources	what happens to gravity after matter-antimatter annihilation ?
0	why is the angle of impact complementary to the angle of launch in the simple equations for the range of a projectile ?	why does the fermi surface cross the brillouin zone boundary at right angles ?
0	wire morphing shape ?	function to fit solar radiation data
0	propagator of chern-simons abelian gauge theory	what is the difference between lehmann-kallen and dispersion relation ?
0	total noise power of a resistor ( all frequencies )	how is the scale factor from the flrw equation used with volume ?
0	why is the lid of the cookware kept on induction cooker not hot ?	time slowing down vs . universe expanding
1	why two balls of different mass dropped from the same height falls the ground at the same time ?	why do two bodies of different masses fall at the same rate ( in the absence of air resistance ) ?
0	why does gravity attract non-metallic objects ?	positive mass theorem
0	clocks in special relativity	colliding particles at speeds aproaching c
0	what is the physical definition of causality ?	finding the creation/annihilation operators
0	frequencies of matter	what causes millisecond pulsars to speed up ?
1	do black holes exist ?	how long does it take for a black hole to form ?
0	electric potential on a uniformly charged tube	boltzman distribution for chemical potentials
0	will a space traveller slow down due to space expansion ?	when you measure position of an electron in a energy pure state , what happens to the energy ?
1	why is it more likely that the particle with negative mass falls into a black hole ?	black holes and positive/negative-energy particles
0	help finding delta t for a known position displacement with known accel/decel , etc	why do not black holes have magnetic hair ?
0	what does the general solution of the schrodinger equation represent for the particle in a box problem ?	difference in chemical potential in supersaturated solutions
0	using wien 's law to show spectral distruibution function of one temperature represents all temperatures	how does a receiving antenna get an induced electric current ?
0	do quantum inequalities forbids even submicroscopic wormholes ?	if an object moved 5 meters in a second , how can its velocity be 10 m/s ?
0	can we model chemical reactions using quantum mechanics ? if so , what is the most complex reaction we can model ?	resultant curvature tensor from the casimir effect
0	angles in cosmology	action and action integral : different kinds of variational principles
0	on the optics of high-resolution surveillance drones	is there a universal rest frame of reference ?
0	can a wave propagate in an elastic fluid in the absence of volume forces ?	why would a screen ( with touch controls ) in a vibrating environment be readable if its refresh rate is dynamically matched with vibrations ?
1	a mathematician who wants to learn particle physics	book recommendations
0	did newton discover gravity waves without realizing it ?	interchaging boson and fermion on an infinite 1 dimensional line
0	phyics explanation for the tubular shape of petrified lightning	metric for infinite straight cosmic string
1	why is “dark matter” a more parsimonious explanation than “more normal matter than we thought” ?	why is not dark matter just matter ?
0	why can not the outcome of a qm measurement be calculated a-priori ?	does the mass distribution matter in ( schwarzschild ) black holes ?
1	what allows the modified urca process to work at lower density than direct urca in neutron star cooling ?	what allows the modified urca process to work at lower density than direct urca in neutron star cooling ?
0	lorentz transformation for electric and magnetic fields	renormalization of the r-charge ?
0	is there more energy in the collapse of a cavitation bubble than the energy required to create the bubble in the first place ?	asymptotic invariants in general relativity
0	calculate the average temperature needed for hydrogen fusion reaction	representation of a signal and its evolution via quantum system
0	are electrons electromagnetic waves ?	equation of motion for average acceleration
0	why do we hear this mysterious sound ?	if i bury a cylinder ( top end sealed ) in sand , how much force do i need to pull it out ?
0	derivation of relativistic uniformly accelerated motion	why is mechanical waves faster in denser medium while em waves slower ?
1	electric charge of light ?	why is light called an ' electromagnetic wave ' if it is neither electric nor magnetic ?
1	why stars twinkle but planets do not ?	why do stars flicker ?
0	are the second and third generations of matter required or optional ?	refraction problem - limiting radius of observation
